Title,Keywords,Keyword_Count
‘2차 베이비부머’ 은퇴 시작… 한은 “정년 연장 논의해야”,"['성장률', '은퇴', '소득', '연금', '연령']",5
"여름 휴가철 앞두고 날아오른 항공주, 화물 기대감도 솔솔","['항공업', '항공', '항공편', '항공기', 'lcc']",5
"법원 ""증빙없이 주고받은 5천만원, 오누이라도 증여세 내야""","['서울행정법원', '판사', '김순열', '소송', '서울']",5
키워드: 1. 은퇴 충격 '80조' 2. 압승 아니지만‥'불안',"['정당', '불안감', '금융', '은퇴', '프랑스']",5
"'김동선 새 먹거리' 한화로보틱스, 40대 정병찬 대표로 수장 교체","['관리자', '김동선', '부사장', '관계자', '호텔앤드리조트']",5
현대오토에버 심민정 법무실장 첫 여성 임원,"['현대오토에버', '여성', '임원', '서울', '최초']",5
부동산시장 '꿈틀'에…주택 매입 의사 ↑ 매도 의사는 ↓,"['주택', '금리', '상승세', '아파트', '수요']",5
[포토] 창녕 마늘 초매식,"['마늘', '초매식', '창녕농협농산물공판장', '올해', '재배']",5
"화승엔터프라이즈, 560억 규모 전환사채 발행 결정","['이자율', '자금', '증권', '주식', '사채']",5
컨테이너 가득 쌓인 부산항,"['수출', '무역', '최대', '산업', '컨테이너']",5
"미래에셋운용, 퇴직연금 DB적립금 위탁운용 사모펀드 순자산 1조원 돌파 [투자360]","['펀드', '연금', '금융', '자산', '금리']",5
"코스피, 2800선 탈환","['847', '서울', '하나은행', '거래일', '포인트']",5
반포 재건축 ‘한 동 남기기’ 아직도 덩그러니…조합 전면 철거 요구 [부동산360],"['재건축', '수순덮개공원', '서울시장', '건물', '폐기']",5
"쿠팡이츠 ""배민 보고 있나?""…끝나지 않은  '파격 승부수'","['무료', '포장', '수수료', '한경db쿠팡이츠', '지난달']",5
"서울 아파트 최고가 경신 속출…공덕 21억, 압구정 83억","['서울', '아파트', '강남구', '기자', '평균']",5
"액션스퀘어, 82억 규모 ‘Project AE’ 개발 및 퍼블리싱 계약 해지","['blockchain', '계약', 'game', 'partners', '퍼블리싱']",5
[현장] 해적 피해 도착한 가스…지도에도 없는 42만평 ‘LNG 섬’,"['천연가스', '탱크', '가스', '발전소', '저장']",5
"소노인터, 티웨이항공 2대 주주 올라...지분 15% 취득","['항공', '항공기', '계약', '티웨이항공', '사업']",5
"[이코노피플] 서재형 KIAPI 원장 ""자동차 산업 생태계 조성 위해 협력을""","['기획자', '혁신', '산업', '연구원', '미래모빌리티']",5
"[진주] 올빰토요야시장, 장마-더위로 7월 한 달 쉰다","['올빰토요야시장', '중앙시장', '야시장', '빰토요야시장', '휴장']",5
"“치킨값 벌자”… 이번 주 공모주 청약, 시프트업 등 2개사","['투자업계', '투자자', '예측', '게임', '신한투자증권']",5
“역세권인데 3억 로또”...다음주 ‘이곳’ 청약 관심집중,"['분양가', '분양', '판교테크노밸리', '운정신도시', '공급']",5
"""외국인 많이 많이"" 서울관광재단 '디스커버서울패스 120시간 권'","['서울', '관광지', '서울관광재단', '서울시', '서울랜드']",5
'바이든 쇼크' 본격화…韓 금융시장 '촉각',"['대통령', '토론', '쇼크', '트럼프', '민주당']",5
개회사하는 조현상 HS효성 부회장,"['롯데호텔', '서울', '오전', '개회사', '조현상']",5
"메인비즈협회, '2024년 디지털협업공장 구축 지원사업' 기획기관 선정","['중소기업협회', '디지털', '혁신', '스마트제조', '기업']",5
5월 온라인쇼핑 거래액 7.7%↑…가정의달·할인행사 영향,"['소비', '온라인', '할인', '쇼핑', '증가']",5
"현대백화점 디큐브시티, '폐점vs운영연장' 갈림길","['현대백화점', '백화점', '서울', '건물', '디큐브시티점']",5
“재난 대책 미흡”…해운대 초고층 사업 ‘제동’,"['자연재해', '부산', '재난', '건물', '위험']",5
"하이투자증권, 위기 환경 대응 위한 조직 개편 단행","['하이투자증권', '혁신부', '조직', '금융실', '전략부']",5
퍼펫-휴베이스 '약국 펫 헬스케어시장 확대' MOU,"['제품', '영양제', '수의사', '약국', '협약']",5
"다올투자증권, 신용·대출 우대금리 이벤트… 6개월간 연4.49%","['대출', '계좌', '금리', '고객', '신청']",5
올 휴가철 여행 키워드는 `더 싸게`…위약금 0원부터 `알뜰계산기`까지,"['예약', '면제', '할인', '여행비', '숙박']",5
유류세 인하폭 축소…리터당 휘발유 41원·경유 38원↑,"['축소', '휘발유', '2024', '정부', '경유']",5
"인천공항, '비전2040' 선포…""해외 공항 10개 운영""","['2040', '공항', '혁신', '항공', '차세대']",5
코스닥 0.15포인트(0.02%) 오른 840.59 출발,"['포인트', '출발', '코스닥']",3
"아성다이소, e커머스 고도화 '잰걸음'…“외형 확대 박차”","['온라인', '속도', '쇼핑몰', '오프라인', '인기']",5
"LS證 ""현대글로비스, 고른 외형 성장… 목표가 27만원""","['매출액', '미래', '성장', '이재혁', '전략']",5
누리호 성공하더니 한화의 더 큰 꿈…‘K-항공엔진’도 실현할까 [그 회사 어때?],"['산업', '성장', '기업', '미래', '사업장장']",5
"현대오토에버, 네이버·쏘카 출신 임원 영입﻿﻿﻿﻿…보안·SW 사업 강화","['코리아', '김윤구', '본부장', '현대오토에버현대오토에버', '심민정']",5
"중소기업 80% ""고금리 장기화로 어려움…기준금리 인하해야""","['중소기업', '한국은행', '중앙은행', '중기업', '금리']",5
"""초대형 국책사업 '카오스' 끝내려면 KTX·인천공항 성공 복기해야""","['대한민국', '신국제공항', '한국석유공사', '서울', '김세호']",5
[그래픽] 수출 증감률 현황,"['수출', '반도체', '산업', '한국', '개선']",5
'포장 수수료 무료'도 계속…배민과 반대로 가는 쿠팡이츠의 승부수,"['포장', '규제', '수수료', '쿠팡이츠', '분식집']",5
"'와튼의 마법사' 시겔 ""이번달 FOMC서 금리인하 시사해야""","['위원회', 'fomc', '회의', 'cnbc', '연방']",5
‘한계’ 내몰린 골목상권 소상공인…올 지역신보 대위변제 1조원 돌파,"['금리', '신용보증재단중앙회', '한계', '통계', '폭발']",5
"나노팀, 2차전지용 소화액·분사시스템 출시","['리튬', '전기', '소화액', '나노', '공장']",5
"롯데이노베이트, K-UAM 그랜드챌린지 1단계 실증 수행","['인프라', '항공', '성공', '교통망', '미래']",5
BTS의 하이브도 합류‥.버추얼 아이돌 열풍,"['인기', '유튜버', '캐릭터', '화제', '홈페이지']",5
무상증자에 배당 2배 확대…현대글로비스 52주 신고가,"['정책', '배당금', '경영자', '서울경제', '투자자']",5
"이달부터 아동치과주치의 대상 확대…""2026년엔 전학년 대상""","['강원', '초등학교', '서울', '아동', '학년']",5
[이슈픽] “정품 인증? 가품인데!”…플랫폼도 감별 오락가락,"['한국명품감정원', '한국인', '김호중', '의류', '논란']",5
1조 오피스 대어 ‘더 에셋 강남’…국내외 부동산 운용사 포함 8곳 인수 도전장,"['부동산', '투자자', '인수', '자금', '시장']",5
박정주 신원 대표 “ESG경영 의지 알린다”…‘지속가능경영보고서’ 첫 발간,"['esg', '올해', 'initiative', '기후', '보고서']",5
"'눈물의 여왕' 김지원, LG생건 더후 글로벌 앰배서더 발탁","['여왕', '김지원', '배우', '명성', '태양의']",5
강남·마포·과천·성남… 뜨거운 7월 분양시장,"['여름', '날씨', '열기', '시장', '지난달']",5
[코스닥] 0.15포인트(0.02%) 오른 840.59 출발,"['코스닥', '포인트', '서울경제', '출발']",4
오늘부터 외환시장 새벽 2시까지 운영,"['시장', '시간', '싱가포르', '하나은행', '2024']",5
"KDB생명, 건강관리부터 회복까지 챙기는 '버팀목New케어보험' 선봬","['kdb케어서비스', 'kdb생명', 'kdb케어', '미래케어', 'kdb']",5
"잦아진 '난기류'에…대한항공, 객실 서비스 절차 개편","['항공', '항공기', '비행', '항공사', '대한항공']",5
"최태원, 미국 출장서 아마존·인텔 CEO와도 만나…AI반도체 협업 논의","['경영자', '인텔', '회의', '회장', '협업']",5
"신한은행, 멕시코 현지법인 몬테레이지점 오픈","['멕시코신한은행', '은행', '몬테레이지점', '주멕시코', '신한은행']",5
임기 지난 게 언젠데…총선 끝나고도 오리무중 기관장 인사,"['정부', '장관', '선거', '공공', '국회']",5
"이노하스, GS 그룹 본사 사내식당서 '그린데이 에코' 식단 제공","['식품', '식단', '식사', '메뉴', '야채']",5
"알토스바이오로직스, 아일리아 시밀러 'ALT-L9' 유럽 판매허가 신청","['특허', '알토스바이오로직스', '유럽의약품청', '바이오시밀러', '시험']",5
"두산퓨얼셀, 600억원대 연료전지 시스템 공급계약","['계약', '연료', '발전소', '기간', '부생수소']",5
"창립 54주년 삼성SDI, 최윤호 ""AI 기술로 시장 위축 극복""","['임직원', '삼성sdi', '혁신', '품질', '사업장']",5
수도권 레미콘 운송기사 '단체휴업' 돌입…건설 현장 파장 우려,"['파업', '레미콘운송노동조합', '협상', '건설', '공장']",5
국제금융센터 '2024년 하반기 세계경제·국제금융시장 전망 설명회',"['국제', '기자', '회관', '정형민', '서울']",5
"태백 장성광업소, 87년 만에 폐광","['강원', '장성광업소', '태백시', '이날', '국내']",5
[인사]하나증권,"['윤종혁', '김학준', '민성현', '김세종', '김윤희']",5
"대방건설, ‘과천 대방 디에트르’ 청약 특별공급 1일 개시","['이틀', '임시', '경쟁', '시간', '분양']",5
"통계청, 적극행정 우수직원 7명 선정…우수부서에 '공간정보·지역통계과'","['통계청', '연금', '통계청장', '사무관', '정보']",5
[코스닥 공시] TS트릴리온,"['트릴리온', '신청설', '여부', '사실', '공시']",5
"'K-컬처밸리' 8년 만에 백지화…경기도, CJ라이브시티와 계약 해지","['컬처밸리', '한국', '업계', 'cj그룹', '경기도의회']",5
"공정위, 배그-뉴진스 콜라보 아이템 '확률 논란' 조사 착수","['기자', '위원회', '논란', '협업', '그룹']",5
"중부발전-보령교육지원청, ‘미래세대 환경교육’ 맞손","['보령시', '협약', '협의회', '아이', '백정현']",5
전기요금 고지서 전자청구서로 바꾸고 로봇청소기 받자,"['한국', '전기', '모바일', '한국전력한국전력', '고객']",5
5대 은행 가계대출 한달새 5조 넘게 증가…2년 11개월 만에 최대,"['대출', '증가', '금융', '은행', '수요']",5
"'네이버와 자본관계 재검토' 라인야후 ""단기적 자본이동은 곤란""(종합)","['김민지', '정부', '일본', '사이버', '보안']",5
공사비 급등에 시공사 못 구해…GTX 초역세권마저 사전청약 취소,"['역세권', '2024', 'gtx', '계획', '이연희']",5
"'상장빔' 없던 레이어제로, '저가 매수'에 이틀간 36% 상승[특징코인]","['가격', '투자자', '지불', '데이터', '상승세']",5
"삼성운용, ‘KODEX 미국반도체MV’ 3년 수익률 전체 1위","['투자자', '수익', '삼성자산운용', '펀드', '시장']",5
"유신, 한영수 대표이사 사임","['대표', '전경수', '체제', '유신', '일신']",5
"악사손보, 2024 국가서비스대상 자동차보험 부문 5년 연속 대상 수상","['보험', '2024', '산업', '혜택', '정책']",5
"레미콘 운송노조, 무기한 휴업","['트럭', '서울', '주차장', '공장', '운송노동조합']",5
"롯데건설, 부산 '양정 롯데캐슬 프론티엘' 1일 정당계약 시작","['계약', '롯데건설', '계약금', '날짜', '계약자']",5
"한솥도시락, 여름 보양식 ‘연잎 오리구이’ 출시","['식재료', '연잎', '지방산', '솥도시락', '성인병']",5
해상운임 12주 연속 상승…SCFI 4000도 넘보나,"['scfi', '선박', '상하이컨테이너', '3900', '상승세']",5
최태원 회장 다녀간 아마존 본사…벽면에 가득한 이것은?,"['아마존', '경영자', '아마존웹', '인텔', '애플']",5
빚 못갚은 소상공인 70% '껑충'…지역신보 대위변제 1조 넘겨,"['환율', '금리', '자금', '요금', '중앙회']",5
“7월 코스피 2650~2850선 등락…수출주 유망”,"['금리', '한국투자증권', '이익률', '시장', '환율']",5
"간이수출신고 대상, 수출액 200만원 이하→400만원 이하로 확대","['전기', '업계', '통계', '수출자', '금액']",5
"[7/1(월) 데일리안 출근길 뉴스] '뾰족한 수 없나'…대통령실, '尹 20%대 박스권 지지율'에 고심 등","['대통령', '대통령실', '회담', '외교', '지난달']",5
"개미, AI 타고 `빚투`… 반대매매 사투","['투자업계', '빚투', '투자자', '금융', '투자']",5
中 알리·테무 이용자 다시 늘었다…이용자 수 2·3위 탈환,"['이용자', '알리', '증가세', '경제', '와이즈앱']",5
"와이즈버즈, 2024 당근 전문가모드 공식 대행사 선정","['마케팅', '디지털', '구글', '광고주', '미디어']",5
"HDC현대산업개발, 장마철 집중호우 대비 나섰다…경영진 특별점검","['경영진', 'hdc현대산업개발', '김윤호', '관리', '관계자']",5
서울 서북·서남권 오존주의보 해제…강남·동대문·노원은 '아직',"['서울', '강북', '서울시', '동북', '동남']",5
2차 베이비부머 954만명 은퇴 시작...성장률 하락 줄일 방어벽 있다?,"['세대', '은퇴', '연령', '통계청', '경제']",5
"롯데건설, 부산 ‘양정 롯데캐슬 프론티엘’ 정당계약 시작","['계약', '날짜', '계약금', '계약자', '롯데건설']",5
"中쉬인, 韓서 온라인 이어 오프라인 '패션 공세'…성수동서 첫 단독 팝업","['서울', '팝업', '스토어', '한국', '시장']",5
"E-순환 거버넌스, 제주지역 내 태양광폐패널 자원순환 설비 완비","['태양', '시설', '지난달', '디지털', '구축']",5
"임영웅까지 탑승한 나영석號…‘서진이네2→삼시세끼’ 황금 라인업, ‘이 회사’ 주가는? [투자360]","['enm', '투자업계', '임영웅', '기대감', '신규']",5
"스타벅스, 소상공인 상생음료 '유자 자두 에이드' 판매 호조","['전국카페사장협동조합', '스타벅스', '커피업', '공급', '카페업']",5
가스요금 7월1일자 인상 일단 보류 … LPG 공급가도 8개월 연속 동결,"['도시가스', '요금', '가스', '가스료', '한국']",5
"네이버, 402억 규모 자기주식 처분 결정","['지급', '주식', '보상', '기간', '직원']",5
마늘 가격은?,"['마늘', '창녕농협농산물', '재배', '생산량', '김동민']",5
"삼성전자 노조 ""오늘 교섭 무산…무노동·무임금 총파업""","['파업', '노조', '직원', '전국삼성전자노동조합', '총파업']",5
"작년 대중 수출 40년 만에 최대 감소…""소비재 수출 다변화해야""","['한국무역협회', '국제무역통상연구원', '중국', '수출', '무역']",5
서울 거래량 3년 만에 최대…매수 자극 요인들,"['서울', '집값', '시장', '아파트', '분양']",5
"SK온, 비상경영 선언… 임원부터 솔선수범 ‘7시 출근·급여 동결·복지 축소’","['위기', '이코노미석', '실패', '비상경영', '수요']",5
벌써 2700억…신보 대위변제 '밑빠진 독',"['자금난', '대출자', '경제학과', '재정', '위기']",5
"한국투자증권, MTS '한국투자' 홈화면 개편...'해외주식투자 편하게'","['화면', 'mts', '모바일', '디지털', '시간']",5
"현대차 정몽구 재단, 글로벌 전문가들에 ‘K-기후테크 스타트업’ 기술력 알렸다","['사무총장', '한국그리드포밍', '난양공과대학', '총회', '기후테크센터']",5
"육아용품 브랜드 더블하트, 스타필드 하남서 첫 팝업스토어 성료","['아기', '연구소', '스토어', '팝업', '체험']",5
"""수출 안 돼"" 소재 인질극에 덜덜? 이젠 없다…공급망 키우는 K반도체","['일본', '중국', '수입액', '대만', '효율']",5
"대웅제약 ‘엔블로’, 신장질환 당뇨환자에 임상 착수…치료범위 확대 추진","['당뇨병', '당뇨', '의약품', '적응증', '질환']",5
"교보증권, ESG 성과 담은 '2023 통합보고서' 발간","['esg', '혁신', '리포트', '변화', '향후']",5
"공무원연금, 1400억 PEF 위탁사에 MBK·IMM PE 등 4곳 선정","['펀드', '투자', 'imm', '마켓인사이트', '자산']",5
국내서 발빼는 연기금… 대형주 줄매도,"['시장', '자금', '한국', '신한투자증권', '주식']",5
"""Fed, 연말까지 금리 유지해야""…IMF 주문 [3분 브리프]","['금리', '인플레이션', '증권가', '펀드', 'fed']",5
"KGM, 6월 판매량 9358대…신차 출시로 회복세","['판매량', '헝가리', 'kgm', '수출', '시장']",5
"휴젤, 미국 베네브 통해 보툴리눔 톡신 시장 공략","['영업망', '수출', '레티보', '제품명', '유통']",5
"[특징주] 현대글로비스, 주주환원 확대 정책에 ‘신고가’ 경신","['증권', '시장', '투자자', '주식', '가격']",5
컴포즈커피,"['원재료비', '비용', '프로모션', '박스', '본부']",5
"환경부, 베트남과 제16차 환경장관 회의…MOU 4건 체결","['협조', '천연자원', '베트남', '회의', '환경']",5
반도체가 캐리한 상반기…하반기에도 수출 '훈풍' 이어질까?,"['빅테크', '반도체', '수출액', '산업', '성장세']",5
[인사] 산업통상자원부,"['전보', '산업', '과장급', '자원부', '이정주']",5
"와이씨켐, 반도체 장비 출하 개시…국내 반도체 소재 기업 공급","['반도체', '장비', '소재', '모듈', '와이씨켐']",5
"대웅 당뇨약 '엔블로', 콩팥 합병증까지 확장 시도","['당뇨병', '당뇨', '의약품', '치료제', '위약']",5
"하나카드, 새마을금고중앙회와 PLCC 카드 파트너십","['카드', 'plcc', '하나카드', '고객', '쿠폰']",5
'인천공항의 새로운 미래' VR 드로잉 퍼포먼스,"['2040', '인천국제공항공사', '미래', '기자', '공항']",5
제주항공 1∼5월 국제선 모바일체크인 이용률 53.8%…역대 최고,"['공항', '홍콩', '모바일', '탑승객', '방콕']",5
"IBK기업은행, IBK나라사랑카드 할인 혜택 확대","['할인', '편의점', '급여', '군마트', 'ibk기업은행']",5
"신세계건설, 스타필드 청라 공사 수주…12%대 '급등'","['신세계건설', '매출액', '규모', '공사', '건물']",5
부산 향토 의류 기업 세정그룹 오늘 창립 50주년 기념식…100년 기업 도약 위한 해외 개척 다짐,"['부산시장', '기업사', '기업', '기업인', '창업']",5
"실수요자 10명 중 6명 ""1년 안에 집 사아죠""","['집값', '부동산', '주택', '아파트', '시장']",5
유류세 인하율 축소 첫날… “가격인상 자제 주유소에 혜택”,"['기름값', '정부', '도시가스', '한국석유관리원', '요금']",5
일진디스플레이 CB 투자자 전원 조기상환청구,"['금리', '투자자', '가격', '금융', '현금']",5
"키움證, 비대면 계좌 개설 고객 대상 '주식 선물'","['고객', '투자', '방학', '주식', '시즌']",5
창녕 마늘 초매식 지켜보는 농민,"['마늘', '창녕농협농산물', '재배', '생산량', '김동민']",5
[인사] 신한은행,"['인천중앙', '김동준', '청주터미널', '박동준', '안산스마트']",5
"한국한의약진흥원, ‘한의약 산업 전문인력 양성교육’ 실시","['의약', '교육', '의학', '전문가', '개발']",5
"中 외국인투자 감소에…'경제 실세' 허리펑 ""외자기업 차별말라""","['장관', '정부', '베이징', '정책', '국가급']",5
제2공항 기본계획 고시 초읽기…“고시 중단하고 주민투표하라”,"['항공', '위원회', '공항', '사업비', '결정']",5
"한화오션, LNG선 4척·VLCC 4척 수주 ‘잭팟’…2조1577억 규모","['천연가스', 'vlcc', '운반선', '가스', '연료']",5
비트코인 48% 올랐지만…하반기엔  '불안',"['가격', '금리', '비트코인', '증권', '코인마켓캡']",5
"[현장] '독립 경영' 나선 조현상 HS효성 부회장 ""계열분리, 연내 쉽지 않을 것""","['취재진', '부총장', '서울', '포럼', '인천세종병원']",5
오늘부터 외환시장 개장시간 연장,"['시장', '시간', '변화', '금융', '2024']",5
"""반려동물 특정 근육 딱딱하면 진료 받아야…테크니션 역할 중요""","['한방재활의학', '반려견재활', '역할', '보건사', '상담']",5
"크레버스, 베트남 확장 가속화…영어 교재 IP 수출 계약","['수출', '베트남', '계약', '청담어학원', '파트너쉽']",5
코네티컷 항공 클러스터 성공비결은 주정부 지원,"['항공부품협회', '엔진', '항공', '미국', '책임자']",5
"하이투자증권 8월 리브랜딩 셋업…첫걸음 ""조직 슬림화""","['투자자', '조직', '서울금융센터', '혁신부', '기업']",5
"오늘부터 기름값 인상…산업부 ""유류세 환원분, 가격에 단계적 반영해야""","['기름값', '가격', '가스', '증가', '석유공사']",5
한은 “2차 베이비부머 은퇴 도래…경제 성장률 0.38%P 깎아”,"['성장률', '연금', '세대', '은퇴', '연령']",5
"솔루스첨단소재, 엔비디아에 AI 가속기용 동박 공급한다","['인텔', '배터리용', '장치', '제품', '배터리']",5
"코스피, 종가 기준 2800선 탈환","['847', '서울', '하나은행', '거래일', '포인트']",5
“정직한 명장의 길 ‘몰입’으로 걷다”,"['부위원장', '리더', '회장', '사무실', '기업']",5
5월 온라인쇼핑 거래액 20조원 돌파…자동차용품 75%↑,"['쇼핑', '증가', '온라인', '상품', '통계청']",5
"""글로벌 증시 안갯속…2분기 실전시즌으로 분위기 반전""","['토론', '증권', '미국', '민주당', '불확실']",5
"""2명 중 1명은 모바일 탑승권""...제주항공, 모바일 체크인 노선 확대","['모바일', '고객', '공항', '체크', '증가세']",5
"""정크본드 팔기도 전에 돈부터 받은 증권사""…금감원 '위법성' 들여다본다","['유진투자증권', '투자자', '한국투자증권', '증권가', '증권사']",5
"파수, 보안 시작을 위한 맞춤형 올인원 패키지 출시","['컨설팅', '사이버', 'dbms', '체계', '기업']",5
"""묶음 상품 낱개당 중량은요?"" 깐깐한 쿠팡 상품관리 보니","['유통업', '예방', '스팸성', '판매업체', '상품']",5
"전세계 반도체 전쟁중인데…삼성전자 노조, 8일부터 총파업(종합)","['파업', '총파업', '노조', '전국삼성전자노동조합', '회견']",5
오늘부터 심야 외환거래 가능,"['서울', '거래', '김인철', '달러', '환율']",5
상반기 수출 3348억달러...올 사상 첫 7000억달러 돌파하나,"['수출국', '반도체', '한국자동차모빌리티산업협회', '가격', '경제']",5
오늘부터 유류세 인하폭 축소…리터당 휘발유 41원·경유 38원↑,"['가격', '기름값', '축소', '휘발유', '재정']",5
"LS증권, 사명 변경 후 첫 공개채용…8개 부문 경력직 뽑는다","['임원', '인프라운영', '개발', '경력직', '본사']",5
"배민 ""혜택 더"" vs 쿠팡이츠 ""수수료 면제""…배달업계 '포장주문 전쟁'","['음식점', '와우회원', '김명년', '무료', '사용자']",5
"삼성전자 노조, 8일 총파업… “요구 관철될 때까지 무임금·무노동”","['파업', '총파업', '노조', '노동조합', '시위용']",5
공차,"['문화', '음료', '현대', '메뉴', '전통']",5
제주도 '공유주방'에서 차린 모두를 위한 식탁,"['공동체', '회의실', '센터', '제주소통협력센터', '도서관']",5
"'뉴진스와 협업' 상처만 남은 크래프톤…주가 뚝뚝, 공정위 조사도","['시장', '성희롱', '논란', '소비자', '정보']",5
마트서 최저가 제품만 담았더니…카트엔 죄다 PB뿐,"['소비자', '상승세', '유통업체', '식품', '플레이션']",5
한달간 폭풍 질주…'반·차 군단' 더 달릴까,"['증권업', '올해', '시장', '개선', '기대감']",5
"DXVX, 지엘팜텍과 파트너십… ""신약개발 협력 추진""","['dxvx', '협약서', '의약품', '협력', '인허가']",5
"‘실적 기대’ 삼성전자, 결국 해답은 반도체…반등 기회 노린다[SS포커스]","['갤럭시', '삼성전자', '서울', '2024', '반도체']",5
한·베트남 비즈니스 포럼 찾은 효성가,"['조현준', '연설', '총리', '서울', '롯데호텔']",5
"NH농협생명, 온열질환 사고 발생 시 보험금 24시간 내 신속 지급","['nh안전보험', '보험금', 'nh농협생명', '예방', '계획']",5
"소노인터, 티웨이항공 2대주주 된다","['항공업', '투자금', '항공', '항공기', '항공사']",5
은퇴 후 '장수 리스크' 어쩌나…연금 인출전략에 답있다 [중앙 재테크박람회],"['연금', '세대', '위험', '투자', '2024']",5
"SGC에너지, CCU 설비 준공 등 그린 에너지 전환 속도","['이산화탄소', 'sgc에너지', '탄소', '환경', '발전소']",5
한화오션 퇴직자들 ‘퇴직금 소송’ 1심 패소…法 “성과급은 임금 아냐”,"['임금', '퇴직자', '퇴직금', '근로자', '판사']",5
"중기부, 올해 운용 글로벌펀드 15개 선정…1조 2천억 원 규모 조성","['펀드', '투자', '투자사', '중국', '장관']",5
[포토] 유류세 인하 축소 첫날,"['휘발유', '축소', '서울', '정부', '차량']",5
오늘부터 외환시장 마감시간 연장,"['싱가폴', '하나은행', '시간', '시장', '서울']",5
"경기도, 고양 'K-컬처밸리' 시행사 CJ라이브시티와 협약 해제","['컬처밸리', '계약', '교통부', '국토부', '작년']",5
"코인 거래대금, 주식시장 10분의1 '뚝'","['가격', '주식', '일평균', '금액', '시장']",5
팜 민 찐 베트남 총리 연설,"['서울', '총리', '베트남', '롯데호텔', '박동주']",5
'작업중지권' 주고 빙수 푸드트럭까지… 폭염 속 건설현장,"['근로자', '건설', '업무', '푸드트럭', '박스']",5
"[게시판] 농식품부, 스마트농업 AI 경진대회","['딸기', '농업', '모델', '개발', '재배']",5
[인사]신동아건설,"['박광현', '춘천', '상무보', '신동아건설', '김병국']",5
"셀트리온, 자가면역질환 치료제 유럽 승인권고에 '강세'[핫종목]","['매출', '증가', '거래일', '기대감', '시간']",5
6월에도 반도체 강세…반도체 수출 역대 최대 실적 달성,"['수출', '수출액', '무역', '일평균', '증가']",5
"하이투자증권, 위기 환경 대응 위한 조직 개편 단행","['조직', '하이투자증권', '혁신', '기업', '통합']",5
"삼성重, LNG운반선 4척 수주… 올해 목표 51% 달성","['삼성중공업', '셔틀탱커', '해양', '계약', '중동']",5
"흥국생명, ‘건강 유지하면 보험료 할인’ 간편건강보험 출시","['보험료', '보험', '할인', '계약', '지급']",5
"""더우니까 오히려 좋아""…'넥스트 K-푸드' 기대하는 빙과업계","['아이스크림', '뉴스', '기후', '서울', '온난화']",5
"AI·전기차에 美 전력 수요 폭증…""발전량 못늘리면 국가 안보 악영향""","['전력망', '향후', '전기', '경제가', '발전량']",5
최윤호 삼성SDI 사장 “모든 임직원 원가경쟁력 달성 동참을”,"['사장', '삼성sdi', '경쟁력', '시장', '업체']",5
은행 '뉴시니어' 노린 고가주택 역모기지 늘린다,"['집값', '대출', '부동산', '자금', '하나은행']",5
"LS전선, 동해시 '저출산 극복' 사업 지원에 1억원 기탁","['모금회', '금액', '지원', '복지', '후원']",5
"역대급 무더위 속 '제로 아이스크림' 전쟁…""건강한 달콤함""","['아이스크림', '설탕', '아이스마케팅', '서울', '편의점']",5
"공정위, 알리익스프레스 제재 착수‥'전자상거래법' 신고 의무 위반","['상거래법', '위원회', '법인', '쇼핑몰', '보고서']",5
중국 증시 들어갈 때?…이커머스·AI 주목,"['중국', '증권가', '위험', '투자자', '상하이']",5
베일벗은 '인구부' 범부처 통합 대신 초강력 컨트롤타워로..연말쯤 출범,"['행정학과', '정부서울청사', '장관', '정부', '위원회']",5
"경북 구미 강소연구개발특구, 과기부 성과평가 ‘최우수’","['국립금오공과대학교', '경북', '특화', '연구', '국립금오공대']",5
"환자단체 ""국회서 의대정원 '숫자 싸움'만…차라리 조용히 있으라""","['중증질환연합회', '의사', '위원회', '대한의사협회', '보건']",5
매출 반토막·금리 2배…빚 못갚는 자영업자,"['소득', '요금', '지급액', '수입', '비용']",5
"産銀, ‘반도체 설비투자지원 특별프로그램’ 출시","['위기', 'kdb산업은행', '반도체', '산업', '보조금']",5
[단독] 발암물질 ‘범벅’… 학교 놀이터가 위험하다 [발암물질 위의 아이들①],"['유치원', '놀이터', '공공', '초등학교', '바닥재']",5
"국제금융센터 ""美 연준, 9월 피벗·연내 2회 금리인하 가능성""","['은행', '중국', '향후', '센터', '디스인플레이션']",5
본죽&비빔밥,"['비빔밥', '메뉴', '한국', '전통장', '김규식']",5
"교통안전공단 창립 43주년…""미래 모빌리티 안전기관 도약""","['서울', '교통안전공단', '기자', '사진', '경북']",5
"한국, 세계관세기구 정책·재정위원회 위원국 연임","['총회', '한국', '국제기구', '회원국', '임기']",5
"두산에너빌리티, 분당복합발전소에 초대형 'K-가스터빈' 공급","['한국남동발전', '안동복합발전소', '대한민국', '보령신복합발전소', '한국']",5
매일 3.6조원 오가도 '무방비'…코인 달라지나,"['예치금', '신고', '시장', '가격', '지급']",5
"대보마그네틱, 포스코퓨처엠에 양극재 전자석 탈철기 공급","['리튬', '공장', '배터리', '탈철', '기술력']",5
"KB증권, 소비자보호의 날 행사…금융소비자 퀴즈 이벤트 진행","['보호', 'kb즈원', '소비자', '교육', '정보']",5
코스닥 상승 마감,"['거래', '서울', '하나은행', '김선웅', '847']",5
"“예금자보호 5000만원→1억원으로”… 여야, 관련 법안 발의 봇물","['금융위', '자금', '대출', '금리', '금융']",5
