Title,Keywords,Keyword_Count
"“플라스틱 NO”…워커힐, 스위트 객실에 정수기 설치","['폐기물', '재활용법', '플라스틱', '숙박업소', '서울']",5
대기업 63% “하반기 수출 작년보다 늘 듯”,"['수출', '시장', '경제', '산업', '증가']",5
"LG엔솔, 르노에 LFP 배터리 공급 계약...수조원 규모","['배터리', 'lfp', '공장', '파리', '계약']",5
"""민트색으로 시인성 높였다""…우아한청년들, '배민 라이더웨어' 공개","['안전', '민트색', '안전보건공단', '이륜차', '장비']",5
소상공인 도로점용료 감면 2026년까지 2년 연장,"['교통', '규제', '기간', '교통부', '도로']",5
"포스코DX, '2023 지속가능경영보고서' 발간","['2040', '포스코dx', '환경', '향후', '위원회']",5
"""중국서 아이폰 수요 회복 뚜렷…LG이노텍 등 2Q 실적 개선 전망""","['아이폰', '가격', '아이폰16', '애플', '아이폰12']",5
"잘 나가는 엔비디아, 프랑스 첫 견제구?","['프랑스', '규제', '반도체', '카드', '유럽']",5
"신세계백화점, ‘신백멤버스 페스타’ 개최…“쇼핑 혜택 팡팡”","['신세계백화점', '쇼핑', '행사장', '천안아산점', '여름']",5
"HMM, 국내 최초 '선박용 탄소 포집 시스템' 실증","['이산화탄소', '장치', '컨테이너선', 'occs', 'co₂']",5
"SKB, 한국서비스품질지수 초고속인터넷·IPTV 1위","['미디어', '서울', '인터넷', 'tv', '기자']",5
"‘빠른 호흡’으로 위기돌파… 홈쇼핑, 불문율 바꿨다","['소비자', '방송', '평균', '현대홈쇼핑', '매체']",5
"SK온, 비상경영 선언… “흑자 전환 때까지 임원 연봉 동결”","['경영자', '배터리', '사장', '임원', '임직원']",5
"""SNS로 소상공인 정책 알린다""…소진공, 대국민 기자단 발대식","['기자단', '기자', '뉴스', '대국민', '교육장']",5
'음식점·편의점 사람 못뽑는다'...최저임금 차등적용 논리 살펴보니,"['임금', '중소기업', '이익률', '지급', '한국경영자총협회']",5
"클리오, 2분기 영업익 전년비 45%↑ 전망…해외 성장성까지 우수-키움","['성장세', '중국', '향후', '투자', '이익률']",5
"삼일PwC, 글로벌 IPO 전담팀 출범","['기업', 'pwc', '인도네시아', '위원회', '회사']",5
"프로-스펙스, ""오·런·완"" 열풍에 맞춰 '러너 스테이션' 운영","['대한민국', '스테이션', '개발', '서울시', '운동']",5
"LG에너지솔루션, 르노와 전기차용 LFP 배터리 공급계약 체결","['배터리', '공장', '파리', 'ctp', 'cpo']",5
삼성전자 '초대형 프리미엄 AI TV' 판매 40% 증가,"['삼성전자', '판매량', '삼성', 'neo', '성능']",5
"""보험계약 전 고지의무 준수하지 않으면 계약 해지될 수도""","['보험금', '보험사', '보험', '의무', '계약']",5
"남양유업, 경영진 교체 후 첫 대리점 상생회의…""협력 지속""","['사장', '회의', '서울', '기업', '경영진']",5
반도체 상반기 수출 657억달러 ‘역대 2위’,"['수출', '한국경제인협회', '시장', '중소기업', '무역']",5
"""VM웨어보다 최대 61% 더 싸게 쓰세요"", 파이오링크 공격적 마케팅","['vm웨어', '팝콘', '마케팅', '애플리케이션', '하이퍼바이저']",5
5월 전국 공장·창고 거래 전달보다 11% 줄어,"['시장', '판매', '부동산', '거래량', '상업']",5
"‘25만원 지원’ 위해… 野, 추경 편성 쉽게 재정법 개정안 발의","['국회', '예산안', '민주당', '재정법', '정치인']",5
대웅제약 ‘우루사’ 탁월한 간 기능 개선 효과 입증,"['임상', '질환', '위약', '시험', '연구인']",5
"현대차, 가장 빨리 크는 ‘럭셔리 카’ 만들었다… 美판매 5년새 7배","['중동', 'cdo', '두바이', '제네시스에제네시스', '디자인']",5
"""집값·전셋값 감당 안 돼""…탈서울 더 늘었다","['서울부동산정보광장', '서울', '김금보', '한국부동산원', '박성환']",5
"하이트진로, 켈리X헤드 컬래버…2030 소비자 공략","['마트', '소비자', '브랜드', '판매', '매장']",5
"복지장관 ""복귀 전공의 명단 블랙리스트 수사 의뢰…단호히 대응""","['선휴', '근무', '오전', '중대본', '병원']",5
"무신사 스탠다드, 오프라인 스토어 37만명 방문…'여름 블프' 흥행","['할인', '2024', '여름', '상반기', '매출']",5
"국제유가, 수요증가 전망에 2%대 급등...2개월만에 최고","['가격', '뉴욕', '석유', '평균', '증권']",5
"대보건설, 상반기 6500억여원 수주…공공부문 '강점'","['건설환경', '대보건설', '건설', '부지조성공사', '서울']",5
레미콘 파업에 건설업계 초비상 “공사 중단·품질 저하 우려”[부동산360],"['파업', '건설', '피해', '공사비', '총파업']",5
"전자랜드, 에어컨 50만원 할인 등 '핫 써머 쿨 세일' 행사","['할인', '카드', '여름', '가격', '고객']",5
코스피·코스닥 약보합 출발… 현대모비스 3%↓,"['환율', '삼천당제약', '달러', 'kb금융', '대부분']",5
"대웅제약 ""'우루사' 임상 4상서 간 기능 개선 효과 재입증""","['연구인', '질병', '시험', '임상', '위약']",5
"셀트리온, 제2의 짐펜트라 나올 수 있을까","['항암제', '특허', '항체', '제약사', '의약품']",5
"[특징주] 소노인터내셔널이 2대주주된 티웨이항공, 4% 상승","['항공', '한국투자증권', '티웨이항공', '기업', '주식']",5
"뉴욕증시, 미 국채금리 급등에도 상승 마감","['상승세', '트럼프', '금리', '뉴욕', '주식']",5
"'버버리' SSG닷컴 상륙, 다니엘 리 2024 여름 신상 공개","['ssg닷컴', '2024', '패션', '여름', '브랜드']",5
"""비트코인 연말 2억원 돌파""…하반기 반등 시나리오","['가격', '비트코인', '수익', '올해', '평균']",5
"[속보] 김홍일 방통위원장, 자진 사퇴…윤 대통령 재가","['부위원장', '김홍일', '회의', '위원장', '위원회']",5
올해 상반기 국내서 가장 많이 팔린 차는 ‘쏘렌토’···RV로는 처음,"['상용차', '판매량', '자동차', '현대차', '차량']",5
"[포토] '따릉이, 서울 시민의 공공자산'","['자전거', '서울', '공공', '브레이크등', '이용']",5
"테슬라, 2분기 판매량 발표 앞두고 주가 6% 급등(종합)","['판매량', '차업체', '성장세', '시장', '기업']",5
"삼성전자, 초대형 프리미엄 AI TV 판매 고공행진…전년대비 40% 급증","['삼성전자', '판매량', '장치', '영상', 'qled']",5
3구역 사업 속도 가장 빨라…입지 좋은 4·5구역 투자 눈길,"['현대건설', '한남뉴타운', '속도', '분양', '규모']",5
"DL이앤씨, 6년 연속 업계 최고 신용등급 'AA-' 유지","['한국기업평가', '등급', '한국신용평가', '수익', '경쟁력']",5
"7월 농산물값은…""배추는 작년보다 비싸고 수박은 저렴""","['가격', '배추', '평균', '도매가격', '이달']",5
"프랑스 권력 중심에 선 극우, 웃었다…최대 승자와 패자 살펴보니[글로벌포커스]","['정치', '지도자', '투표소', '의회', '대통령']",5
"토스뱅크 모임통장, '연 2% 자동 일복리' 모임금고 출시","['자금', '금리', '고객', '토스뱅크', '소비']",5
"삼성바이오에피스, 면역질환 치료제 ‘피즈치바’ 미국 허가","['삼성바이오에피스', '제약사', '면역', '바이오시밀러', '관절염']",5
소상공인 도로점용료 감면 2년 연장…2026년까지,"['규제', '교통', '개혁', '정부', '민간']",5
"남양유업, 경영권 변경 후 첫 대리점 상생회의 개최","['회의', '사장', '서울', '회의실', '조직']",5
물가관계차관회의 주재하는 김병환 기재차관,"['김병환', '회의', '발언', '재정부', '뉴스']",5
6월말 3일새 1조 쓸어갔다...주담대 급증에 당국 비상,"['대출', '금융위', '은행', '부채', '금리']",5
"역대급 무더위 속 '제로 아이스크림' 전쟁…""건강한 달콤함""","['아이스크림', '설탕', '아이스마케팅', '서울', '편의점']",5
"오메가, 파리올림픽 타임키핑 신기술 발표","['카메라', '디지털', '올림픽', '타임키퍼', '2024']",5
'짝퉁 비아그라' 12억어치 판매…벌금 25억·징역형 집유 선고,"['벌금', '징역형', '의약품', '징역', '죄책']",5
“韓 대세 차는 SUV”…상반기 국내 최다 판매 차종 싹쓸이,"['한국자동차모빌리티산업협회', '소비자', '현대차', '시장', '세대']",5
수도권 레미콘 운송노조 무기한 휴업…전국 건설현장 공사 '셧다운' 현실화?,"['레미콘운송노동조합', '협상', '파업', '공장', '서울']",5
"안덕근 장관 ""대왕고래 투자유치 설명회 진행 중""","['한국석유공사', '중국', '투자', '일본', '석유공사']",5
“중동서 4조원 쓸어담았다”…최대 호황기 근접한 K조선,"['계약', '삼성중공업', 'hd한국조선해양', '국영석유공사', '중국']",5
"HMM, 국내 최초 ‘선박용 탄소 포집 시스템’ 실증 나선다","['탄소', '장치', '이산화탄소', '목포수리조선소', '국제기구']",5
정관장 알리行에 뿔난 가맹점주들…인삼공사 긴급 설명회,"['유통업', '알리', 'kgc인삼공사', '업계', '한국']",5
보험계약시 고지의무..보험사 아닌 설계사에게만 알리면 무효,"['보험금', '의무', '보험사', '보험', '보험료']",5
유류세 인하 축소 첫날 알뜰주유소 긴 줄…물가 부담 커져,"['가격', '기름', '경제', '도시가스', '금액']",5
보령에 귀농·귀촌 청년 등 위한 공공 임대주택 27세대 건립,"['주택', '공공', '분양', '인구', '건축']",5
"셀트리온, 코센틱스 복제약 美 3상 임상계획서 신청","['의약품', '면역', '관절염', '의약국', '특허']",5
네이버웹툰 5%대 급락…공모가는 지켜,"['가격', '만화', '투자자', '거래', '웹툰']",5
이재용이 아니었네… 상반기 주식 자산 증가 1위는 한미반도체 부회장,"['이사장', '사장', '회장', '규모', '회사']",5
[한화생명 대해부]③동남아 '리테일' 정조준…디지털 역량으로 개인 맞춤 서비스,"['금융업', '시장', '부코핀은행', '기업', '투자자']",5
[마켓뷰] 애매모호한 美증시…코스피 이번엔 고지전 성공?,"['금리', '평균', '뉴욕', 'bp', '레벨']",5
가스 유출에는 사람 대신 ‘로봇개’… 국제안전보건전시회,"['로봇', '가스', '전시회', '안전', '2024']",5
"젝시믹스, 대만 타이중 '친메이 백화점'에 팝업스토어 선봬","['백화점', '서울', '광장', '스토어', '팝업']",5
"한은 전북본부, 9일 '종합기획직원 채용설명회'","['한국은행', '채용', '정보', '기자', '지원자']",5
"코스피, 기관 매도세에 약보합세 출발…2800선 깨져","['투자자', '금리', '평균', '마켓', '삼성전자']",5
"'탕후루' 열풍 '두바이 초콜릿'이 잇는다…""유통업계 시장 선점 박차""","['스토어', '서울', '팝업', '센텀시티점', '출시']",5
"앱클론 ""中에 기술이전한 위암 치료제, 표준치료 대비 7배 우수""","['항암제', '치료법', '의약품', '유방암', '미국임상종양학회']",5
"'인사이드 아웃 2' 한국, 북미 외 3번째 흥행","['한국', '할리우드', 'billion', '디즈니', '북미']",5
"은퇴하는 2차 '베이비부머'‥""성장률도 떨어질라""","['성장률', '한국은행', '세대', '경제', '은퇴']",5
[영상] 한 달 만에 3700억 번 국산 게임은?,"['서울경제', '모바일', '매출', '중국', '게임']",5
"루닛, '빅테크 출신' 유성원 신임 CTO 영입","['학사', '엔지니어', '지능', '테크', '인텔']",5
"[단독] 레미콘노조 파업 첫날, 수도권 건설 현장 62% 타설 중단","['파업', '한국노동조합총연맹', '협상', '비노조', '총파업']",5
"""이러다 적자날 판""…'발등에 불' 카드사, 대출채권 팔아 손익 메웠다","['대출', '카드업', '금리', '금융', '카드사']",5
6월 소비자물가 2.4% 상승…11개월 만에 최저,"['과일', '소비자', '경제', '가격', '통계']",5
"한국, 불과 1년만에 놀라운 반전…상반기 9% 급등, 역대급 축포 쏜 수출","['수출품', '국제무역통상연구원', '2024', '수출', '수출액']",5
서울 아파트 5월 거래량 3년 만에 최대,"['금리', '서울', '평균', '아파트', '대출']",5
"무역흑자 급증세… 돈버는 기업, 대출연체 최대… 빚느는 자영업","['경제', '금리', '수입', '대출', '산업']",5
"이번엔 메타, EU '디지털시장법 위반'...최대 18조원 과징금","['애플', 'dma', '디지털', '마이크로소프트', '시장법']",5
"印尼 전초기지 세운 현대차, 아세안 공략 가속페달","['배터리셀', '현대자동차', '공장', '배터리', '아세안자동차연맹']",5
"주춤하나 했던 LNG 발주 호황…""K-조선 수익성 강화""","['천연가스', '한국', '원유', '개선', '선박']",5
"하이트진로, '켈리 X 헤드' 컬래버레이션으로 MZ세대 공략","['마트', '브랜드', '소비자', '마케팅실', '판매']",5
물가관계차관회의 개최,"['기자', '회의', '식품부', '연합뉴스', '정부서울청사']",5
"""호텔신라, 주가 상승 반전시킬 모멘텀 약해""…목표가↓-흥국","['수익률', '분석', '투자', '소비', '증가']",5
장인화 포스코 회장 “2030년 그룹 시총 200조로 키운다”,"['기업', '혁신', '사업', '김성진', '회장']",5
"삼성전자, 올해 초대형 AI TV 판매량 40% 늘었다","['삼성전자', '판매량', '지능', '장치', '증가']",5
내집마련 해도 될까… 구매 의사 '65%' 매도 계획 '42%',"['서울', '설문', '비율', '이유', '주택']",5
예약부터 결제까지…캐치테이블 '자동결제' 서비스 도입,"['예약금', '식당', '예약', '온라인', '카드']",5
"삼성전자, AI 기능 탑재 초대형 TV 판매량 증가","['삼성전자', '판매량', '삼성', 'neo', '모델']",5
"기보, 부산시·BNK와 기후테크 기업 금융비융 지원 '맞손'","['협약', '자회사', '협업', 'bnk부산은행', '체결']",5
"쿠팡, 프리미엄 브랜드 전용관 론칭...와우회원 프리미엄 경험 확대한다","['식품관', '의자', '오디오관', '인테리어', '브랜드']",5
"효성 조현준·조현상, 베트남 총리 만나 미래 사업 협력 논의","['베트남', '서울', '김치형', '조현준', '경영진']",5
"""출국 전 EV9 타보세요""…기아, 인천공항에 체험형 부스 오픈","['인천국제공항', '전시', '차량', '방문객', '공항']",5
"""와이퍼 교체 찬스"" 르노코리아, 여름맞이 특별 할인 캠페인","['할인', '와이퍼', '여름', '고객', '비용']",5
"W컨셉, '상반기 결산' 진행…160개 브랜드 참여","['인기', '디자이너', '할인', '상반기', '브랜드']",5
돼지바의 변신은 어디까지? 롯데마트 ‘돼지바 파르페 쿠앤크’,"['돼지바', '가격', '컵아이스크림', '상품', '초콜릿바']",5
"테슬라 출하량, 2분기 연속 감소 전망","['감소', '판매량', '예측', '차량', '중국']",5
"""AS는 삼성""… 고객 만족도 '불변의 1위'","['삼성전자서비스', '서울대학교', '스마트폰', '한국', '삼성전자']",5
"[바이오 한파, VC의 선택은]③ 안재열 파트너스인베 상무 “글로벌 생태계 접목해 韓기업의 美 진출 도울 것”","['바이오', '자회사', '스탠포드', '투자사', '파트너십']",5
"현대테크노 레이원시티, 단지 내 주거환경 위한 업무협약 체결 박차","['도시', '현대테크노', '아파트', '청주테크노폴리스', '건설업체']",5
"지엠한마음재단코리아, 턱 없는 '무장애 놀이터' 만든다","['기증식', '중부동공원', '재단코리아', '자원봉사자', '인천지역']",5
"[클릭 e종목]""호텔신라, 실적 부진 지속…목표주가 ↓""","['매출액', '흥국증권', '손실', '투자', '성장']",5
LG에너지솔루션 '전기차용 LFP 배터리' 첫 대규모 수주,"['배터리', 'lfp', '전기', '계약', '파리']",5
"테슬라, 판매 감소 전망에도 주가는 6% 급등[딥다이브]","['인수', '뉴스', '상승', '주식', '올해']",5
"홈플러스, 'AI 챗봇 서비스' 론칭","['챗봇', '사진', '홈플러스', '2024', '연합뉴스']",5
"원·달러 환율, 0.4원 오른 1384.5원 개장","['서울', '달러', '시장', '거래일', '환율']",5
"삼성전자, 2Q 8.6조원대 영업익 기대…'지나친 저평가'-현대차","['현대차증권', '가격', '투자', '매출액', '환율']",5
잇단 부도·법정관리에…건설사 대신 갚아주는 보증대급금 증가,"['지급액', '자금난', '대급금', '금액', '지급']",5
"HMM 몽글라호, '선박용 탄소포집' 장치 달고 출항…국내 첫 실증","['탄소', '컨테이너선', '온실가스', '바이오', '국제기구']",5
"LG엔솔, 르노와 전기차용 LFP 배터리 계약…약 59만대분","['배터리', 'lfp', '리튬', '전기', '한국']",5
삼성전자 노조 “요구 관철때까지 무노동-무임금 총파업”,"['파업', '전국삼성전자노동조합', '총파업', '노조', '노동조합']",5
DL건설 신임 대표이사에 박상신 전 대림산업 대표이사,"['본부장', '경영학과', '총회', '관계자', '본부']",5
"[클릭 e종목]""한화시스템, CMS·레이더 모멘텀…목표가 ↑""","['항공', '한국투자증권', '미사일', 'cms', '수출']",5
“점유율 높여라” ETF 브랜드명 바꾸는 운용사들,"['펀드', 'etf', '한국투자신탁운용', '시장', 'ace']",5
“오너일가 지분율 높을수록 매출서 내부거래 비중 크다” 리더스인덱스 분석,"['기업', '매출액', '그룹', '매출', '창업주']",5
[머니트렌드 2024]이더리움 현물 ETF 승인 이후 투자 전략은?,"['투자자', '펀드', '금리', '증권', '자금']",5
발언하는 김병환 차관,"['김병환', '회의', '발언', '재정부', '뉴스']",5
"""AI 반도체 믿습니다""…주가 떨어지면 바로 줍는 서학개미들","['반도체', '기업', 'kb증권', '지능', '투자']",5
"美 국무 ""바이든 리더십에 美 신뢰 급등…하룻밤 아닌 3년 봐야""","['대통령', '토론', '정치', '지도자', '미국']",5
"외국인·기관만 번다... 개미, 새내기주 투자해 수익 중인 종목은 7%뿐","['증권', '평균', '투자업계', '손실', '수익']",5
"오세훈 “현대차 GBC 설계 변경, 새롭게 논의하는 게 상식적”","['서울시청', '협상', '서울', '공공', '계획']",5
건설사 파산에 공제조합이 대신 갚아주는 돈 급증,"['건설', '자금난', '증가', '건설업체', '지급']",5
삼성전자 '초대형 프리미엄 AI TV' 판매 40% 증가,"['삼성전자', '판매량', '삼성', '증가', '2024']",5
"LG에너지솔루션, 르노와 전기차 배터리 공급계약","['lfp', '배터리', '파리', '부사장', '전기']",5
빚 못 갚는 자영업자… 대출 연체액 11조 ‘역대 최대’,"['총부채', '대출자', '금리', '대출', '부채']",5
"자이언트스텝, 현대백화점 온라인몰에 생성형 AI 신기술 도입","['디지털', '이미지플로우', '현대백화점', '챗봇', '기술']",5
"""엔비디아, 프랑스서 반독점 혐의 기소될듯""…첫 제재되나","['남용', '프랑스', '혐의', '사무실', '기자']",5
"[Biz&Now] 삼성전자 갤럭시, 브랜드스탁 평가 1위","['갤럭시', '삼성전자', '스마트폰', '구글', '가치']",5
레미콘 노조 파업으로 수도권 건설현장 타설작업 차질,"['파업', '전국레미콘운송노동조합', '총파업', '노조', '건설']",5
"삼일PwC, 글로벌 IPO 전담팀 출범…전문가 80여 명 구성","['기업', 'pwc', '위원회', '회사', '인도네시아']",5
"NH아문디운용, 퇴직연금 공모펀드 수탁고 1조원 돌파","['펀드', '연금', '국채', '기자', '인덱스']",5
6월 소비자물가 2.4%↑…3개월 연속 하락해 11개월來 최저(상보),"['소비자', '가격', '통계청', '경제', '서울']",5
"""사람 눈은 몇 화소?""…삼성전기 찾은 이재용 ""신사업 성공하세요""","['삼성전기', '경영자', '삼성전자', '서울', '지능']",5
"지엠한마음재단코리아, ‘무장애 놀이터’ 만들기 앞장","['자원봉사자', '인천지역', '사무총장', '기증', '중부동공원']",5
"[단독] 10년간 횡령액·횡령직원수 1위 우리은행, 환수율은 꼴찌","['우리은행', '사고', '횡령', '재정', '횡령금']",5
"메트라이프생명 노블리치센터, 기업컨설팅 집대성한 도서 출간","['밀알복지재단', 'zip', '메트라이프생명', '보험사', '기자']",5
"신세계百, 14일까지 '신백멤버스 페스타'…최대 7% 리워드","['쇼핑', '할인권', '신세계백화점', '판매', '구매']",5
"신세계百, '신백멤버스 페스타' 열고 쇼핑 혜택 쏜다","['신세계백화점', '쇼핑', '고객', '할인권', '쿠폰']",5
"“中 알테쉬, 동남아·남미 끌어들여 이커머스 시장을 美와 양분하려는 것”","['중국경제해석', '인터넷', '중국', '해외', '향후']",5
“2차 베이비부머 1000만명 은퇴로 성장률 年 0.38%P 하락”,"['성장률', '연령', '은퇴', '세대', '소득']",5
"상반기 자동차·금융 ‘밸류업주’ 손바뀜, 동학개미운동 이후 최대…‘호실적→투심 자극→주가 상승’ 선순환 이어가나 [투자360]","['비율', '경제', '상승세', '금리', '시장의']",5
"공정위, 알리익스프레스 제재 착수… ‘전상법 위반’ 의혹 심사보고서 발송","['위원회', '사이버몰', '상거래법', '법인', '우편']",5
"‘反엔비디아 연합’ 등장, 소비자에 다양한 선택지 제공","['테크', '구글', '스마트폰', '인텔', '인터넷']",5
세계 증시 고점 경신하는데 삼성전자 부진에 우는 코스피···하반기는?,"['일본', '미국', '산업', '최고점', '삼성전자']",5
"NIA-과기정통부, ‘2024 빅데이터 플랫폼 밋업데이’ 개최","['빅데이터', '2024', '컨설팅', '최신', '한국국토정보공사']",5
"홈플러스, ‘AI 챗봇 서비스’ 출시… 고객 응대 편의 강화","['챗봇', '온라인', '기술', '언어', '홈플러스']",5
"삼일PwC, 글로벌 IPO 전담팀 출범","['기업', '인도네시아', 'pwc', '한국', '해외']",5
"프로-스펙스, 여의나루역 '하이퍼 러시' 체험존 추가 운영","['서울', '프로젝트', '서울시', '방문객', '혁신']",5
"대구로앱, 착한가격업소 배달료 지원","['소비자', '대구시', '가격', '공공', '금액']",5
‘힐스테이트 가장더퍼스트’ 선착순 지정계약,"['분양', '2026', '현대건설', '기간', '인프라']",5
"[이 시각 시황] 尹 한마디에 출렁이는 주가…한국석유, 주가 급등","['증권', '양시장', '하락', '시장', '매매']",5
6월 소비자물가 상승률 2.4%…11개월 만에 최저,"['상승률', '경제', '지난달', '소비자', '통계']",5
신발 찢기 수백 번…'아재 신발' 뉴발란스가 韓 사로잡다,"['한국', '서울경제', '뉴발란스', '아시아권', '유통']",5
상반기 국내 주식 부호 자산 증가 1위는 한미반도체 부회장,"['증가액', '가치', '자산', '총액', '결과']",5
2024년 6월 소비자물가동향은,"['통계청', '소비자', '경제', '정부세종청사', '통계']",5
고금리·고물가에… 코로나 때 빚낸 자영업자들 ‘벼랑 끝’,"['대출', '소득', '금리', '큰돈', '자영업자']",5
[속보]6월 소비자물가 2.4%↑…석 달 연속 2%대,"['상승률', '소비자', '가격', '경제', '통계청']",5
[한화생명 대해부]①글로벌 금융그룹 도약…업계 첫 은행업 진출,"['한화생명금융서비스', '베트남', '점유율', '보험', '한화투자증권']",5
6월 반도체 수출 134억 달러 ‘역대 최고’,"['수출국', '중국', '성장세', '수입', '수출']",5
"군공·한토신 등, 판교 대형오피스 ‘H스퀘어’ 5300억 리파이낸싱 성사","['자금', '한국스탠다드차타드은행', '부동산투자', '생산안정화재단', '수익']",5
"롯데온, 7일까지 '월간 롯데 7월호'…계열사 상품 최대 55% 할인","['할인', '판매', '롯데웰푸드', '구매', '롯데시네마']",5
트럼프 재집권 가능성에 美 국채금리 급등,"['트럼프', '대통령', '선거', '미국', '민주당']",5
"서울신보 ""근로계약서부터 4대보험까지 쉽게 알려드려요""","['노무컨설팅', '서울신용보증재단', '신청', '무료', '사업체']",5
"[클릭 e종목]""STX엔진, 특수사업부 중심 외형 성장 기대""","['한국투자증권', '현대중공업', '투자', '향후', '증가']",5
"""여름엔 GS25""…아이스크림부터 간편식까지 '1+1'","['매출', '편의점', '가격', '마케팅', '평균']",5
"갤러리아백화점, 프랑스 가구 브랜드 '드비저리' 팝업스토어","['스토어', '프랑스', '의자', '브랜드', '갤러리아백화점']",5
[어제장 오늘장] 美 대선 트럼프 우세론…K-방산 축포 터질까,"['시장', '첫날', '상승세', '어제', '향후']",5
"""中, 풍력발전기 특허경쟁력 1위…출원건수 타국 10배 넘기도""","['특허', '일본', '발전기', '덴마크', '풍력']",5
"6월 물가상승률 2.4%, 석달째 2%대…과일·석유류 불안 지속(종합)","['2024', '석유', '상승률', '경제', '인플레이션']",5
"한솔홀딩스, ‘2024 지속가능경영 보고서’ 발간","['sustainability', '한솔그룹', '2024', '보고서', 'esg']",5
[특징주]“지나친 저평가”…8만2000원대 다지는 삼성전자,"['반도체', '마켓포인트', '삼성전자', '현대차증권', '서울']",5
"현대그린푸드, '고든램지'와 신규 계약…식재 사업 확대","['현대그린푸드', '기업', '식품', '현대백화점', '유통']",5
한남뉴타운 투자 괜찮을까,"['한남뉴타운', '자금력', '재건축', '부동산업', '한남2구역']",5
[주식 매매 상위 종목 및 환율] 2024년 7월 1일자,"['매매', '환율', '주식', '상위', '종목']",5
소노인터의 티웨이항공 베팅에 주가 재평가 기대감 ‘업’,"['한국투자증권', '아시아나항공', '투자', '기업', '서울']",5
미국 텍사스주 한국무역협회 댈러스 사무소 개소식,"['텍사스주', '한국', '사무소장', '김경훈', '댈러스']",5
"""신사업 성공하세요""…삼성전기 찾은 이재용, 현장경영 강화","['삼성전기', '서울', '삼성전자', '만남', '대통령']",5
소상공인 도로점용료 감면 2026년까지 2년 연장,"['규제', '도로', '교통부', '안전', '교통']",5
"삼성전자서비스, 고객이 뽑은 AS 만족도 '1위'","['삼성전자서비스', '서울대학교', '한국', '삼성전자', '기업']",5
"셀트리온, 코센틱스 시밀러 'CT-P55' 美 3상 IND 신청","['임상', '면역', '의약품', '관절염', '질환']",5
"SK온, 비상경영 선언…“모든 임원 연봉 동결”","['경영자', '임원', '책임자', '리더', '조직']",5
"아시아나 소속 스타얼라이언스, '세계 최고 항공사 동맹체' 선정","['항공', '아시아나항공', '공항', '파리', '항공사']",5
금감원 “보험계약 전 고지의무 지켜야... 안지키면 보험금 못받아”,"['보험사', '당뇨병', '보험', '의심', '보험금']",5
외환거래 연장 첫날…환율 1384.10원 마감(종합),"['시장', '금리', '서울', '인플레이션', '환율']",5
1조 ‘옛 삼성물산 서초사옥’ 입찰…미래·이지스·교보·KKR 등 8곳 ‘참전’,"['서울지하철', '세빌스코리아', '콜버그크래비스로버츠', '보행로', '강남대로']",5
현대차 ‘6억7000만명’ 아세안 전기차 시장 공략,"['배터리셀', '배터리', '현대자동차', '전기', '공장']",5
소비자물가 석 달 연속 2%대…11개월 만 최저,"['소비자', '상승률', '지난달', '가격', '신선식품연합']",5
[거버넌스워치] 심팩 2세 최민찬 준비된 승계카드 & 돈줄…홀딩스,"['계열사', '최대', '자회사', '회장', '우리에셋투자']",5
수출 역대급 실적에 연 7천억불 가시화…내수 부진은 숙제,"['반도체', '가격', '2024', '전장용', '구매력']",5
"모델하우스 방문 예약부터 하자 보수 신청까지…대우건설, '푸르지오 모바일 상담앱' 리뉴얼 오픈","['모바일', '분양금', '고객', '예약', '분양']",5
"DS투자, 롯데웰푸드 목표가↑…""성수기 효과·신시장 확대""","['비용', '성장세', '매출', '수익', '투자']",5
"맥도날드, 시각장애인 위한 '음성안내' 키오스크 설치","['이어폰', '맥도날드', '기자', '장치', '음성']",5
"KT, 장기고객 혜택 내달 개편…유·무선 서비스 합쳐서 혜택 제공","['혜택', '고객', '전용', '할인', '쿠폰']",5
[뉴욕증시] 국채금리 급등에도 강세...테슬라 6% 폭등,"['기록', '첫날', '상승세', '뉴욕', '지난달']",5
"조선업계 잇따른 ‘잭팟’… 한화 8척, 삼성 4척 수주","['천연가스', '원유', '석유', '에너지', '배출']",5
“왜 형제 상속세를 내가 냅니까”…분쟁 사례 빈번,"['정부', '자녀', '세금', '재산', '부모']",5
"토스, 서울국제도서전 참가 성료…'머니북' 베스트셀러 올라","['2024', '출판사', '금융', '지난달', '온라인']",5
[스팟]코스닥 0.03% 내린 846.86 출발,"['코스닥', '개장']",2
"‘김고은 티셔츠’ 마르디, IPO 주관 경쟁 치열","['기업', 'nh투자증권', '마켓인사이트', '상점', '매출']",5
“전기차 캐즘을 도약 기회로” 삼성SDI 최윤호 사장 밝혀,"['삼성sdi', '기념식', '사장', '삼성', '사업장']",5
실험 끝난 이랜드 ‘킴스 편의점’ 등판,"['편의점', '서울', '마트', '슈퍼마켓', '영업시간']",5
"이재용, 삼성전기 찾아 ""신사업 성공하세요"" 격려","['삼성전자', '삼성전기', '서울', '경영자', '공장']",5
美10년물 14bp 가까이 급등…'트럼프 대법원 판결 영향',"['트럼프', '인플레이션', '미국', '대통령', '토론']",5
오늘의 주식시장 개장 시황,"['환율', '하나은행', '거래', '달러', '서울']",5
"KB證 ""삼성바이오직스 2분기 순항…목표가 105만원""","['이익률', 'kb증권', '성장', '매출액', '증가']",5
